text,class,label
চলতি বছর র্যামন ম্যাগসেসে অ্যাওয়ার্ড পেয়েছেন ফেরদৌসী কাদরী ১২তম বাংলাদেশি হিসেবে এই পুরস্কার অর্জন করেন তিনি,Positive,0
দেখুন হায়দার সাহেব আমাদের কার মৃত্যু কখন হবে আমরা কেউই তা জানি না আজকে অফিস থেকে বেরিয়ে আমি তো রোড অ্যাকসিডে,Negative,1
সময় টিভিতে নিয়োগ বিজ্ঞপ্তি,Positive,0
নূরজাহান আম একটার দাম হাজার টাকা,Positive,0
ন্যান্সির শাশুড়ি নিজ হাতে মেহেদি বেটে,Positive,0
আয়নার সামনে দাঁড়া একবার,Negative,1
কট্টরপন্থা বাদ দিয়ে মধ্যমপন্থা অবলম্বন করে একটা দেশকে কিভাবে উন্নতি আর সমৃদ্ধির সর্বোচ্চ শিখরে পৌঁছানো যায় এবং অপরাপর দেশ ও জাতিগোষ্ঠীর সাথে সৌহার্দপূর্ণ সম্পর্ক রেখে সকলের মনে স্থান করে নেওয়া যায় তার বাস্তব ও উজ্জ্বল দৃষ্টান্ত তিনি ভাল থাকবেন আপনি সবসময়,Positive,0
ফের ইউনাইটেডে রোনালদোর রাজত্ব শুরু শনিবার,Positive,0
মোট স্মার্ট ঘড়ি বিক্রির ১০ শতাংশ স্যামসাংয়ের দখলে তবে মাউস্টন মনে করেন বছরের বাকি সময় বিশেষ করে,Positive,0
কবে খুলছে বিশ্ববিদ্যালয় চূড়ান্ত সিদ্ধান্ত আসছে,Positive,0
অল্প বয়সের চুল পাকা রোধ করার ৬ সমাধান,Positive,0
প্রতি মাসে ২ কোটি টিকা দেওয়ার পরিকল্পনা,Positive,0
পরিবেশ রক্ষায় এইচআরপিবির ৯ দফা দাবি,Positive,0
মার্কিন ইজরায়েলের বিমান হামলায় যখন নারীশিশুরা নিহত হয় তখন জুতাসঙ্ঘের এই অনুভূতি কোথায় থাকে,Negative,1
যদি বলি রাজনীতির অপব্যবহার এর মূল কারনব্যাখা অনেক ধরনের দেওয়া যায়তবে মূল হোতা রাজ নেতারাতাদের লাভের জন্য তাদের সন্তান দের জন্য সব,Negative,1
শুধু পাকিস্তানিই নয় আন্তর্জাতিক গণমাধ্যমও টিটিপিকে নিষিদ্ধ জঙ্গি বা সন্ত্রাসী সংগঠন হিসেবে,Positive,0
ব্রেকিংনিউজ প্রথমার্ধে চিলিয়ানরা দাপট দেখালেও রবার্তো ফিরমিনো সুবর্ণ সুযোগ মিস করেন,Positive,0
আচ্ছা তালেবান খুব খ্রাপ বুজলাম৷ কিন্তু অনেক চেতনাসূচক দেশে কি বিক্ষোভ দমনে গোলা বারুদ ব্যাবহার হয় নাই অনেক অরাজনৈতিক দাবী আদায়ের বিক্ষোভে কি গুলি করে গন্ডা কয়েক মারে নাই সেটা বললাম যে দেশের নাম উচ্চারণ করা যায় না তার কথা কাশ্মিরীদের বিক্ষোভ দমনে প্রতি ৭ জন কাশ্মীরির বিপরীতে একজন করে ভারতীয় দখলদার সেনা কি মোতায়েন নাই তারা কি হাজার হাজার বিক্ষোভকারীদের কি সম্পুর্ন অন্ধ বা এক চোখ অন্ধ করে দেয় নি,Negative,1
