text,class,label
"নিউমার্কেট এবং কাওরান বাজার ও গুলিস্তানের ব্যবসায়ীরা সব কয়টি একটা বড় ধরনের সিন্ডিকেট, এরা মানুষকে ব্যাবসার নামে একধরণের ডাকাতি করে। একটা ১০টাকার জিনিস ৫০০টাকা দাম চেয়ে বসে। পরে কত দিবেন দাম বলে যান, এখন আপনি কি করবেন, যদি দাম &#39;না বলেন খারাপ আচরণ করে, কম দাম বললেই তাদের মাতা গরম হয়ে যায়, কি যে বাজে আচরণ করে।",non-violence,0
সামান্য দুইটা টাকার জন্যে এই বড় বড় ডায়লগ ছাড়তেছে এদেরকে জঙ্গি বলতেছো কথা বলার সুযোগ ফেরাউন ও পেয়েছে নমরুদ পেয়েছে যত খুশি বলে নাও সময় ফুরিয়ে গেলে আর বলার কিছু থাকবে না,passive violence,1
পাগল চাগল নেতা ওনুসটান।সবার।হাহাহা,passive violence,1
ভাই এই ছোট্ট ভাইটির পাশে থাকুন কূরআন ও গজল নিয়ে ভিডিও বানাই 🌷🌺🥀🌹,non-violence,0
এদের দিয়ে কিছু আশা করা যায়না দিক্কার জানাই,non-violence,0
কাফের অভিজিৎ,passive violence,1
ইসলাম আমাদের গর্ব ❤️,non-violence,0
পরিচয় হিন বাবা সন্তান কেবল এই সত্য কে গুজব বলতে পারে,passive violence,1
ভোট দেবার অধিকার শুধু আওমিলিগের লোক জন দের। আর কারো নেই।,passive violence,1
যে দেশে সরকার হলো নাস্তিক সে দেশে বিচার নেই,non-violence,0
আওয়ামী লীগ দলটাই আগা গোরা জারজ এটাতে জে জুক দিবে তার বাবা পরিচয় নাই বাবা ছারা জন্ম নেয়া মানুষ এরা,passive violence,1
